,PM2.5,temperature,pressure,rain,wind_direction,wind_speed,Date
11963,147.0,28.5,999.7,0.0,SW,1.0,2014-07-17 12:00:00
11964,153.0,27.7,999.5,0.0,SW,2.1,2014-07-17 13:00:00
11965,165.0,28.0,999.4,0.0,SSW,0.6,2014-07-17 14:00:00
11966,162.0,28.0,999.5,0.0,SSW,1.0,2014-07-17 15:00:00
11967,169.0,27.8,999.4,0.0,W,0.9,2014-07-17 16:00:00
11968,180.0,27.5,999.5,0.0,ESE,0.2,2014-07-17 17:00:00
11969,186.0,27.6,1000.3,0.0,NE,0.2,2014-07-17 18:00:00
11970,171.0,27.2,1000.3,0.0,ENE,0.5,2014-07-17 19:00:00
11971,166.0,27.1,1001.2,0.0,NE,0.4,2014-07-17 20:00:00
11972,173.0,26.8,1001.1,0.0,NE,0.9,2014-07-17 21:00:00
11973,186.0,26.6,1001.1,0.0,NNW,0.5,2014-07-17 22:00:00
11974,195.0,26.0,1000.6,0.0,ENE,0.7,2014-07-17 23:00:00
11975,211.0,25.7,1000.6,0.0,ENE,0.2,2014-07-18 00:00:00
11976,219.0,25.5,1000.8,0.0,NE,0.6,2014-07-18 01:00:00
11977,157.0,25.2,1001.0,0.0,ENE,0.7,2014-07-18 02:00:00
11978,147.0,25.2,1001.0,0.0,ENE,0.7,2014-07-18 03:00:00
11979,136.0,24.7,1001.1,0.0,E,0.7,2014-07-18 04:00:00
11980,130.0,24.9,1001.8,0.0,NE,1.2,2014-07-18 05:00:00
11981,121.0,25.4,1002.3,0.0,NE,0.8,2014-07-18 06:00:00
11982,119.0,26.5,1002.5,0.0,ESE,0.4,2014-07-18 07:00:00
11983,112.0,27.5,1002.3,0.0,NE,0.7,2014-07-18 08:00:00
11984,121.0,28.8,1001.9,0.0,NNE,1.3,2014-07-18 09:00:00
11985,95.0,32.4,1001.0,0.0,NW,1.2,2014-07-18 12:00:00
11986,168.0,32.7,1000.4,0.0,WSW,1.5,2014-07-18 13:00:00
11987,182.0,32.8,1000.0,0.0,WSW,2.1,2014-07-18 14:00:00
11988,156.0,33.1,999.8,0.0,SW,2.6,2014-07-18 15:00:00
11989,121.0,32.7,999.7,0.0,SW,2.0,2014-07-18 16:00:00
11990,99.0,32.8,999.6,0.0,SW,2.0,2014-07-18 17:00:00
11991,93.0,32.0,1000.0,0.0,S,1.3,2014-07-18 18:00:00
11992,114.0,31.3,1000.4,0.0,WSW,1.5,2014-07-18 19:00:00
11993,112.0,30.6,1001.1,0.0,NW,0.6,2014-07-18 20:00:00
11994,94.0,30.3,1001.4,0.0,SW,1.1,2014-07-18 21:00:00
11995,86.0,29.8,1001.7,0.0,SSW,0.9,2014-07-18 22:00:00
11996,90.0,28.0,1001.4,0.0,SSE,0.0,2014-07-18 23:00:00
11997,88.0,27.0,1001.6,0.0,S,0.0,2014-07-19 00:00:00
11998,86.0,26.2,1001.7,0.0,SW,0.0,2014-07-19 01:00:00
11999,84.0,25.8,1001.7,0.0,SSE,0.0,2014-07-19 02:00:00
12000,78.0,25.5,1002.2,0.0,SE,0.2,2014-07-19 03:00:00
12001,76.0,25.2,1002.6,0.0,S,0.0,2014-07-19 04:00:00
12002,70.0,25.3,1003.0,0.0,S,0.0,2014-07-19 05:00:00
12003,73.0,26.4,1003.6,0.0,S,0.2,2014-07-19 06:00:00
12004,76.0,28.4,1003.7,0.0,WSW,0.0,2014-07-19 07:00:00
12005,79.0,30.6,1003.6,0.0,ENE,0.8,2014-07-19 08:00:00
12006,87.0,32.5,1003.5,0.0,E,0.9,2014-07-19 09:00:00
12007,72.0,33.6,1003.2,0.0,S,1.3,2014-07-19 10:00:00
12008,57.0,34.2,1002.9,0.0,SE,1.6,2014-07-19 11:00:00
12009,64.0,34.5,1002.3,0.0,SSW,1.6,2014-07-19 12:00:00
12010,65.0,34.8,1001.8,0.0,SSE,1.2,2014-07-19 13:00:00
12011,60.0,35.4,1001.0,0.0,SW,1.6,2014-07-19 14:00:00
12012,50.0,36.0,1000.4,0.0,WSW,2.7,2014-07-19 15:00:00
12013,37.0,35.4,1000.2,0.0,SW,2.4,2014-07-19 16:00:00
12014,45.0,34.2,1000.1,0.0,SW,2.3,2014-07-19 17:00:00
12015,56.0,33.3,1000.7,0.0,SW,1.9,2014-07-19 18:00:00
12016,54.0,32.7,1001.2,0.0,WSW,3.6,2014-07-19 19:00:00
12017,53.0,32.0,1001.7,0.0,SW,1.0,2014-07-19 20:00:00
12018,70.0,31.5,1002.3,0.0,WSW,5.5,2014-07-19 21:00:00
12019,73.0,28.2,1002.3,0.0,WSW,1.7,2014-07-19 22:00:00
12020,65.0,28.0,1002.0,0.0,SW,0.7,2014-07-19 23:00:00
12021,39.0,28.4,1001.8,0.0,SW,0.8,2014-07-20 00:00:00
12022,44.0,27.6,1000.9,0.0,SSW,0.6,2014-07-20 01:00:00
12023,49.0,27.5,1001.1,0.0,WSW,0.8,2014-07-20 02:00:00
12024,57.0,27.1,1001.2,0.0,WSW,1.5,2014-07-20 03:00:00
12025,68.0,27.2,1001.4,0.0,W,1.8,2014-07-20 04:00:00
12026,60.0,27.1,1001.5,0.0,WSW,1.2,2014-07-20 05:00:00
12027,59.0,27.7,1001.6,0.0,WSW,1.5,2014-07-20 06:00:00
12028,54.0,28.6,1001.6,0.0,SW,0.7,2014-07-20 07:00:00
12029,60.0,29.4,1001.4,0.0,SSW,0.0,2014-07-20 08:00:00
12030,59.0,30.6,1000.8,0.0,WNW,1.0,2014-07-20 09:00:00
12031,63.0,31.7,1000.1,0.0,SSW,2.4,2014-07-20 10:00:00
12032,69.0,32.4,999.2,0.0,SW,1.6,2014-07-20 11:00:00
12033,69.0,33.0,998.4,0.0,SW,3.0,2014-07-20 12:00:00
12034,73.0,33.8,997.7,0.0,SSW,3.2,2014-07-20 13:00:00
12035,81.0,34.0,996.9,0.0,SSW,2.3,2014-07-20 14:00:00
12036,105.0,33.9,996.1,0.0,WSW,3.5,2014-07-20 15:00:00
12037,97.0,33.4,995.8,0.0,SW,3.4,2014-07-20 16:00:00
12038,77.0,33.2,995.6,0.0,SW,3.2,2014-07-20 17:00:00
12039,79.0,33.0,995.7,0.0,SW,3.3,2014-07-20 18:00:00
12040,71.0,32.5,996.1,0.0,WSW,1.2,2014-07-20 19:00:00
12041,54.0,32.0,996.0,0.0,SW,1.6,2014-07-20 20:00:00
12042,54.0,32.4,995.6,0.0,SW,2.3,2014-07-20 21:00:00
12043,59.0,31.7,995.0,0.0,SW,1.2,2014-07-20 22:00:00
12044,52.0,31.3,994.4,0.0,SW,2.1,2014-07-20 23:00:00
12045,50.0,31.0,994.3,0.0,SW,1.6,2014-07-21 00:00:00
12046,55.0,29.8,993.7,0.0,SW,1.0,2014-07-21 01:00:00
12047,55.0,29.5,993.6,0.0,W,1.2,2014-07-21 02:00:00
12048,53.0,28.5,994.0,0.0,WSW,0.8,2014-07-21 03:00:00
12049,49.0,28.5,994.8,0.0,SW,0.0,2014-07-21 04:00:00
12050,55.0,28.5,995.5,0.0,NE,2.9,2014-07-21 05:00:00
12051,71.0,25.7,996.1,0.1,ENE,1.5,2014-07-21 06:00:00
12052,23.0,26.8,996.7,0.0,NNE,3.0,2014-07-21 07:00:00
12053,16.0,27.6,996.9,0.0,ENE,1.3,2014-07-21 08:00:00
12054,14.0,28.5,997.0,0.0,NE,2.1,2014-07-21 09:00:00
12055,16.0,29.9,996.7,0.0,NE,3.3,2014-07-21 10:00:00
12056,14.0,32.1,996.7,0.0,NNE,1.9,2014-07-21 11:00:00
12057,14.0,31.2,996.6,0.0,NE,2.5,2014-07-21 12:00:00
12058,18.0,33.6,996.0,0.0,NNE,1.6,2014-07-21 13:00:00
12059,13.0,35.1,995.8,0.0,NE,3.2,2014-07-21 14:00:00
12060,9.0,33.8,996.1,0.0,N,3.2,2014-07-21 15:00:00
12061,19.0,34.7,996.2,0.0,N,2.5,2014-07-21 16:00:00
12062,7.0,33.2,996.0,0.0,NE,3.5,2014-07-21 17:00:00
12063,10.0,32.1,996.8,0.0,NNE,1.6,2014-07-21 18:00:00
12064,5.0,31.3,998.0,0.0,NNE,2.5,2014-07-21 19:00:00
12065,14.0,31.0,998.6,0.0,NNE,2.3,2014-07-21 20:00:00
12066,14.0,30.1,999.0,0.0,NE,1.8,2014-07-21 21:00:00
12067,12.0,29.3,998.7,0.0,NE,2.0,2014-07-21 22:00:00
12068,8.0,29.2,998.7,0.0,NNE,1.6,2014-07-21 23:00:00
12069,7.0,27.9,998.9,0.0,ENE,0.7,2014-07-22 00:00:00
12070,10.0,27.4,999.2,0.0,NE,1.5,2014-07-22 01:00:00
12071,10.0,26.9,999.6,0.0,NE,1.2,2014-07-22 02:00:00
12072,10.0,26.5,999.9,0.0,NE,0.8,2014-07-22 03:00:00
12073,8.0,26.2,1000.2,0.0,NE,1.3,2014-07-22 04:00:00
12074,11.0,27.0,1000.5,0.0,NE,1.3,2014-07-22 05:00:00
12075,11.0,27.0,1000.5,0.0,ENE,1.4,2014-07-22 06:00:00
12076,11.0,26.2,1001.4,0.0,ENE,1.1,2014-07-22 07:00:00
12077,14.0,26.5,1001.6,0.0,NE,1.0,2014-07-22 08:00:00
12078,14.0,26.0,1001.5,0.0,E,0.5,2014-07-22 09:00:00
12079,11.0,26.8,1001.6,0.0,NW,0.0,2014-07-22 10:00:00
12080,9.0,27.0,1001.3,0.0,NW,0.1,2014-07-22 12:00:00
12081,13.0,27.4,1001.2,0.0,ENE,0.7,2014-07-22 13:00:00
12082,16.0,27.1,1000.9,0.0,WNW,0.2,2014-07-22 14:00:00
12083,21.0,27.1,1000.6,0.0,N,0.6,2014-07-22 15:00:00
12084,17.0,28.6,1000.5,0.0,NNE,1.9,2014-07-22 16:00:00
12085,15.0,28.5,1000.5,0.0,NE,2.1,2014-07-22 17:00:00
12086,9.0,27.6,1000.2,0.0,NE,1.1,2014-07-22 18:00:00
12087,17.0,25.6,1000.5,0.0,NW,0.0,2014-07-22 19:00:00
12088,27.0,24.5,1000.7,0.0,WNW,0.0,2014-07-22 20:00:00
12089,20.0,24.8,1001.0,0.0,ENE,0.8,2014-07-22 21:00:00
12090,21.0,24.0,1000.4,0.0,NNW,0.0,2014-07-22 22:00:00
12091,22.0,23.7,1000.3,0.0,ENE,0.7,2014-07-22 23:00:00
12092,47.0,23.7,999.8,0.0,ESE,0.1,2014-07-23 00:00:00
12093,21.0,23.3,999.4,0.0,WNW,0.0,2014-07-23 01:00:00
12094,37.0,22.7,999.2,0.0,N,0.0,2014-07-23 02:00:00
12095,25.0,22.6,999.3,0.0,WSW,0.0,2014-07-23 03:00:00
12096,22.0,22.3,999.3,0.0,N,0.0,2014-07-23 04:00:00
12097,18.0,22.2,999.4,0.0,WSW,0.0,2014-07-23 05:00:00
12098,24.0,22.5,999.3,0.0,WSW,0.0,2014-07-23 06:00:00
12099,23.0,23.4,999.5,0.0,N,0.0,2014-07-23 07:00:00
12100,20.0,24.3,999.8,0.0,E,0.1,2014-07-23 08:00:00
12101,20.0,25.2,999.2,0.0,W,0.1,2014-07-23 09:00:00
12102,25.0,26.3,998.7,0.0,WNW,0.0,2014-07-23 10:00:00
12103,21.0,27.6,998.6,0.0,W,0.1,2014-07-23 11:00:00
12104,21.0,29.3,998.1,0.0,W,1.2,2014-07-23 12:00:00
12105,21.0,30.4,997.3,0.0,WSW,1.7,2014-07-23 13:00:00
12106,23.0,28.6,996.6,0.0,WSW,0.0,2014-07-23 14:00:00
12107,26.0,28.1,996.3,0.0,WSW,0.0,2014-07-23 15:00:00
12108,26.0,28.4,995.8,0.0,WSW,0.0,2014-07-23 16:00:00
12109,26.0,28.5,996.0,0.0,SSW,0.0,2014-07-23 17:00:00
12110,25.0,27.3,996.2,0.0,S,0.0,2014-07-23 18:00:00
12111,30.0,26.1,996.6,0.0,W,1.3,2014-07-23 19:00:00
12112,48.0,25.6,997.4,0.0,WSW,0.0,2014-07-23 20:00:00
12113,59.0,24.9,997.3,0.0,WSW,0.0,2014-07-23 21:00:00
12114,45.0,24.6,997.5,0.0,WSW,0.9,2014-07-23 22:00:00
12115,49.0,24.0,997.8,0.0,WSW,0.7,2014-07-23 23:00:00
12116,57.0,23.9,997.6,0.0,SW,0.0,2014-07-24 00:00:00
12117,58.0,23.8,997.3,0.0,W,0.0,2014-07-24 01:00:00
12118,57.0,23.4,997.4,0.0,W,0.0,2014-07-24 02:00:00
12119,55.0,23.2,997.6,0.0,NE,0.0,2014-07-24 03:00:00
12120,68.0,23.6,998.0,0.0,NNE,0.4,2014-07-24 04:00:00
12121,83.0,23.6,998.5,0.0,NE,0.0,2014-07-24 05:00:00
12122,81.0,23.8,999.4,0.0,NNW,0.1,2014-07-24 06:00:00
12123,83.0,24.3,999.8,0.1,NW,0.6,2014-07-24 07:00:00
12124,85.0,25.5,999.9,0.1,NNE,1.6,2014-07-24 08:00:00
12125,104.0,25.9,1000.6,0.0,NE,0.6,2014-07-24 09:00:00
12126,106.0,27.2,1001.0,0.0,ENE,0.4,2014-07-24 10:00:00
12127,94.0,27.4,1001.2,0.0,ENE,0.6,2014-07-24 11:00:00
12128,101.0,27.8,1000.7,0.0,SSE,0.4,2014-07-24 12:00:00
12129,84.0,27.9,1000.4,0.0,NE,0.9,2014-07-24 13:00:00
12130,65.0,28.5,999.9,0.0,ESE,0.7,2014-07-24 14:00:00
12131,70.0,28.9,999.5,0.0,ESE,1.1,2014-07-24 15:00:00
12132,75.0,30.3,998.8,0.0,ESE,1.0,2014-07-24 16:00:00
12133,66.0,30.1,998.8,0.0,S,0.7,2014-07-24 17:00:00
12134,74.0,28.3,999.6,0.0,SSE,1.5,2014-07-24 18:00:00
12135,49.0,27.1,1000.7,0.0,WSW,1.4,2014-07-24 19:00:00
12136,39.0,26.0,1001.6,0.0,WSW,1.7,2014-07-24 20:00:00
12137,38.0,25.4,1001.8,0.0,W,1.1,2014-07-24 21:00:00
12138,55.0,22.8,1001.7,0.0,SSE,0.0,2014-07-24 22:00:00
12139,70.0,21.7,1001.2,0.0,WNW,0.0,2014-07-24 23:00:00
12140,105.0,21.0,1000.9,0.0,N,0.0,2014-07-25 00:00:00
12141,101.0,21.3,1000.9,0.0,ENE,1.1,2014-07-25 01:00:00
12142,94.0,21.4,1000.7,0.0,ENE,1.0,2014-07-25 02:00:00
12143,110.0,20.8,1000.6,0.0,NNE,0.0,2014-07-25 03:00:00
12144,116.0,20.2,1000.8,0.0,NE,0.0,2014-07-25 04:00:00
12145,101.0,20.3,1001.0,0.0,NE,0.0,2014-07-25 05:00:00
12146,95.0,21.6,1001.3,0.0,ENE,1.3,2014-07-25 06:00:00
12147,93.0,24.1,1001.0,0.0,NNE,1.3,2014-07-25 07:00:00
12148,100.0,26.7,1000.9,0.0,ENE,1.3,2014-07-25 08:00:00
12149,94.0,28.9,1000.5,0.0,E,1.4,2014-07-25 09:00:00
12150,82.0,30.8,1000.0,0.0,NW,0.7,2014-07-25 10:00:00
12151,69.0,32.2,999.4,0.0,ESE,1.3,2014-07-25 11:00:00
12152,49.0,33.1,999.0,0.0,SSE,1.6,2014-07-25 12:00:00
12153,32.0,34.1,998.7,0.0,WSW,1.5,2014-07-25 13:00:00
12154,31.0,34.3,998.5,0.0,SSW,1.2,2014-07-25 14:00:00
12155,38.0,34.1,998.1,0.0,ESE,0.6,2014-07-25 15:00:00
12156,40.0,33.5,997.8,0.0,WSW,2.4,2014-07-25 16:00:00
12157,44.0,32.0,998.0,0.0,SW,1.9,2014-07-25 17:00:00
12158,55.0,30.6,998.6,0.0,SW,1.8,2014-07-25 18:00:00
12159,50.0,29.5,999.3,0.0,WSW,2.2,2014-07-25 19:00:00
12160,60.0,28.9,1000.1,0.0,SW,2.7,2014-07-25 20:00:00
12161,65.0,28.6,1000.4,0.0,SW,2.3,2014-07-25 21:00:00
12162,74.0,28.1,1000.6,0.0,WSW,1.9,2014-07-25 22:00:00
12163,76.0,27.3,1000.6,0.0,SW,1.7,2014-07-25 23:00:00
12164,83.0,26.1,1000.7,0.0,SW,0.0,2014-07-26 00:00:00
12165,93.0,24.0,1000.8,0.0,SSW,0.0,2014-07-26 01:00:00
12166,101.0,23.9,1001.0,0.0,W,1.5,2014-07-26 02:00:00
12167,113.0,23.2,1001.4,0.0,W,0.0,2014-07-26 03:00:00
12168,127.0,22.3,1002.0,0.0,WSW,0.0,2014-07-26 04:00:00
12169,136.0,21.9,1002.6,0.0,NNE,0.7,2014-07-26 05:00:00
12170,146.0,23.4,1003.2,0.0,NNE,0.7,2014-07-26 06:00:00
12171,113.0,25.6,1003.5,0.0,ENE,0.8,2014-07-26 07:00:00
12172,116.0,27.8,1003.7,0.0,ENE,1.3,2014-07-26 08:00:00
12173,121.0,29.8,1003.7,0.0,N,0.8,2014-07-26 09:00:00
12174,129.0,31.0,1003.4,0.0,NW,1.1,2014-07-26 10:00:00
12175,138.0,32.1,1003.0,0.0,W,2.5,2014-07-26 11:00:00
12176,145.0,33.5,1002.5,0.0,WNW,1.6,2014-07-26 12:00:00
12177,128.0,34.0,1002.0,0.0,WSW,2.7,2014-07-26 13:00:00
12178,85.0,34.7,1001.5,0.0,WSW,3.2,2014-07-26 14:00:00
12179,78.0,34.7,1001.1,0.0,WSW,2.9,2014-07-26 15:00:00
12180,74.0,34.1,1000.8,0.0,SW,3.4,2014-07-26 16:00:00
12181,85.0,32.9,1000.9,0.0,SW,2.9,2014-07-26 17:00:00
12182,92.0,31.8,1001.6,0.0,SW,2.3,2014-07-26 18:00:00
12183,79.0,31.0,1002.0,0.0,SW,2.6,2014-07-26 19:00:00
12184,68.0,30.2,1002.8,0.0,WSW,3.5,2014-07-26 20:00:00
12185,65.0,29.4,1003.1,0.0,SW,2.5,2014-07-26 21:00:00
12186,67.0,28.5,1003.3,0.0,SW,1.9,2014-07-26 22:00:00
12187,69.0,27.7,1003.6,0.0,WSW,2.1,2014-07-26 23:00:00
12188,73.0,27.1,1003.9,0.0,WSW,1.3,2014-07-27 00:00:00
12189,73.0,26.1,1003.9,0.0,WSW,1.4,2014-07-27 01:00:00
12190,84.0,24.9,1004.0,0.0,W,1.2,2014-07-27 02:00:00
12191,93.0,23.8,1004.1,0.0,WSW,0.6,2014-07-27 03:00:00
12192,99.0,22.5,1004.3,0.0,WSW,0.0,2014-07-27 04:00:00
12193,108.0,22.1,1004.4,0.0,WSW,0.0,2014-07-27 05:00:00
12194,113.0,24.1,1004.7,0.0,NNE,0.5,2014-07-27 06:00:00
12195,114.0,26.0,1004.8,0.0,N,1.6,2014-07-27 07:00:00
12196,117.0,28.0,1004.7,0.0,E,1.0,2014-07-27 08:00:00
12197,118.0,29.7,1004.4,0.0,NNW,1.1,2014-07-27 09:00:00
12198,128.0,31.2,1003.6,0.0,WNW,0.6,2014-07-27 10:00:00
12199,133.0,32.7,1002.9,0.0,SW,2.2,2014-07-27 11:00:00
12200,147.0,33.8,1001.9,0.0,SW,3.0,2014-07-27 12:00:00
12201,155.0,34.5,1001.0,0.0,SW,2.7,2014-07-27 13:00:00
12202,126.0,34.3,1000.2,0.0,WSW,2.6,2014-07-27 14:00:00
12203,107.0,34.1,999.4,0.0,SW,3.6,2014-07-27 15:00:00
12204,101.0,33.6,998.8,0.0,SW,3.1,2014-07-27 16:00:00
12205,106.0,32.8,998.4,0.0,WSW,2.5,2014-07-27 17:00:00
12206,110.0,31.6,998.7,0.0,SW,1.9,2014-07-27 18:00:00
12207,118.0,30.7,998.9,0.0,SW,2.4,2014-07-27 19:00:00
12208,115.0,30.0,999.3,0.0,SW,2.0,2014-07-27 20:00:00
12209,103.0,29.5,999.4,0.0,SW,2.2,2014-07-27 21:00:00
12210,96.0,28.7,999.2,0.0,WSW,2.3,2014-07-27 22:00:00
12211,101.0,27.9,999.2,0.0,WSW,2.6,2014-07-27 23:00:00
12212,106.0,27.0,999.2,0.0,WSW,2.1,2014-07-28 00:00:00
12213,109.0,25.1,999.0,0.0,SW,0.0,2014-07-28 01:00:00
12214,121.0,23.4,999.1,0.0,SW,0.0,2014-07-28 02:00:00
12215,129.0,22.8,999.1,0.0,SW,0.0,2014-07-28 03:00:00
12216,137.0,22.2,999.3,0.0,S,0.1,2014-07-28 04:00:00
12217,145.0,22.4,999.6,0.0,S,0.0,2014-07-28 05:00:00
12218,147.0,24.2,1000.2,0.0,NNW,0.7,2014-07-28 06:00:00
12219,155.0,26.0,1000.0,0.0,NNE,1.0,2014-07-28 07:00:00
12220,165.0,27.8,999.9,0.0,WSW,0.5,2014-07-28 08:00:00
12221,178.0,30.0,999.5,0.0,W,0.5,2014-07-28 09:00:00
12222,187.0,31.6,998.6,0.0,SSW,1.7,2014-07-28 10:00:00
12223,172.0,32.7,998.3,0.0,WSW,3.9,2014-07-28 11:00:00
12224,145.0,33.7,997.5,0.0,SSW,2.0,2014-07-28 12:00:00
12225,139.0,34.5,996.9,0.0,SW,2.8,2014-07-28 13:00:00
12226,109.0,34.6,996.3,0.0,SSW,3.8,2014-07-28 14:00:00
12227,75.0,34.1,995.7,0.0,SSW,2.2,2014-07-28 15:00:00
12228,80.0,33.3,995.1,0.0,SSW,3.2,2014-07-28 16:00:00
12229,79.0,32.4,995.2,0.0,SSW,2.4,2014-07-28 17:00:00
12230,98.0,31.7,995.7,0.0,SW,3.5,2014-07-28 18:00:00
12231,101.0,31.0,996.2,0.0,SW,4.4,2014-07-28 19:00:00
12232,96.0,30.2,996.7,0.0,SW,1.7,2014-07-28 20:00:00
12233,101.0,29.9,997.0,0.0,WSW,2.0,2014-07-28 21:00:00
12234,94.0,29.2,997.2,0.0,SSW,1.5,2014-07-28 22:00:00
12235,92.0,28.9,997.2,0.0,SW,1.8,2014-07-28 23:00:00
12236,100.0,28.1,997.2,0.0,WSW,2.3,2014-07-29 00:00:00
12237,99.0,27.5,997.1,0.0,SW,1.9,2014-07-29 01:00:00
12238,104.0,26.8,997.2,0.0,SW,1.3,2014-07-29 02:00:00
12239,114.0,26.5,997.6,0.0,W,1.5,2014-07-29 03:00:00
12240,130.0,25.4,997.8,0.0,WSW,1.6,2014-07-29 04:00:00
12241,135.0,25.8,998.1,0.0,WSW,1.2,2014-07-29 05:00:00
12242,153.0,26.3,998.5,0.0,WSW,2.1,2014-07-29 06:00:00
12243,169.0,27.2,998.7,0.0,SW,1.5,2014-07-29 07:00:00
12244,201.0,29.1,998.1,0.0,SW,1.9,2014-07-29 08:00:00
12245,181.0,30.3,998.1,0.0,SW,2.0,2014-07-29 09:00:00
12246,145.0,30.6,998.0,0.0,SW,4.2,2014-07-29 10:00:00
12247,127.0,31.8,997.6,0.0,WSW,3.9,2014-07-29 11:00:00
12248,126.0,32.3,997.1,0.0,SW,3.0,2014-07-29 12:00:00
12249,109.0,32.9,996.4,0.0,SW,3.1,2014-07-29 13:00:00
12250,97.0,33.1,995.6,0.0,WSW,3.9,2014-07-29 14:00:00
12251,80.0,32.9,995.1,0.0,SW,4.1,2014-07-29 15:00:00
12252,95.0,32.3,994.9,0.0,SSW,2.6,2014-07-29 16:00:00
12253,112.0,31.8,994.7,0.0,SSW,2.3,2014-07-29 17:00:00
12254,102.0,30.2,994.8,0.0,SW,2.1,2014-07-29 18:00:00
12255,98.0,31.1,994.9,0.0,SSW,1.5,2014-07-29 19:00:00
12256,100.0,28.8,995.7,0.0,WSW,1.9,2014-07-29 20:00:00
12257,98.0,24.8,998.1,0.0,S,2.6,2014-07-29 21:00:00
12258,95.0,24.0,997.5,2.1,SSE,1.3,2014-07-29 22:00:00
12259,73.0,24.0,997.6,0.2,SW,1.2,2014-07-29 23:00:00
12260,73.0,23.5,998.0,1.1,SSW,1.2,2014-07-30 00:00:00
12261,61.0,23.5,997.4,0.6,SSW,0.5,2014-07-30 01:00:00
12262,35.0,23.4,997.6,0.0,SW,0.6,2014-07-30 02:00:00
12263,38.0,23.6,998.0,0.0,SE,0.4,2014-07-30 03:00:00
12264,54.0,23.6,998.7,3.8,E,0.0,2014-07-30 04:00:00
12265,97.0,23.4,998.9,1.6,ENE,1.2,2014-07-30 05:00:00
12266,115.0,23.0,999.5,2.5,ESE,0.9,2014-07-30 06:00:00
12267,114.0,23.2,999.9,2.8,NE,1.1,2014-07-30 07:00:00
12268,114.0,23.4,1000.2,0.0,ESE,0.9,2014-07-30 08:00:00
12269,141.0,24.2,1000.5,0.0,ENE,1.1,2014-07-30 09:00:00
12270,133.0,25.6,1000.9,0.0,ESE,0.9,2014-07-30 10:00:00
12271,137.0,24.9,1001.1,0.0,E,0.0,2014-07-30 11:00:00
12272,158.0,25.5,1000.5,0.0,E,0.4,2014-07-30 12:00:00
12273,153.0,28.2,1000.2,0.0,ENE,1.5,2014-07-30 13:00:00
12274,163.0,28.9,999.9,0.0,SSW,0.9,2014-07-30 14:00:00
12275,154.0,28.8,999.6,0.0,S,1.1,2014-07-30 15:00:00
12276,141.0,29.3,999.1,0.0,ESE,0.0,2014-07-30 16:00:00
12277,143.0,28.7,998.8,0.0,E,0.0,2014-07-30 17:00:00
12278,161.0,27.6,999.2,0.0,ENE,0.6,2014-07-30 18:00:00
12279,168.0,26.9,1000.0,0.0,E,0.6,2014-07-30 19:00:00
12280,177.0,25.7,1000.8,0.0,SW,0.5,2014-07-30 20:00:00
12281,199.0,26.2,1001.4,0.0,S,1.2,2014-07-30 21:00:00
12282,213.0,26.2,1001.7,0.0,S,0.8,2014-07-30 22:00:00
12283,216.0,25.9,1001.9,0.0,SE,0.4,2014-07-30 23:00:00
12284,212.0,25.5,1002.0,0.0,ESE,0.0,2014-07-31 00:00:00
12285,194.0,25.1,1001.8,0.0,SE,0.1,2014-07-31 01:00:00
12286,197.0,25.4,1001.7,0.0,SSE,1.2,2014-07-31 02:00:00
12287,206.0,25.1,1001.7,0.0,WSW,0.9,2014-07-31 03:00:00
12288,204.0,25.0,1001.9,0.0,WSW,0.8,2014-07-31 04:00:00
12289,218.0,24.9,1002.0,0.0,W,1.9,2014-07-31 05:00:00
12290,236.0,25.1,1002.2,0.0,WSW,1.7,2014-07-31 06:00:00
12291,250.0,25.8,1002.3,0.0,WNW,1.1,2014-07-31 07:00:00
12292,256.0,26.7,1002.1,0.0,WNW,0.9,2014-07-31 08:00:00
12293,235.0,27.8,1002.0,0.0,NW,0.6,2014-07-31 09:00:00
12294,233.0,28.0,1001.7,0.0,SE,0.0,2014-07-31 10:00:00
12295,239.0,29.0,1001.2,0.0,W,1.0,2014-07-31 11:00:00
12296,238.0,30.3,1000.7,0.0,SW,1.8,2014-07-31 12:00:00
12297,245.0,30.8,1000.1,0.0,SW,1.6,2014-07-31 13:00:00
12298,236.0,30.7,999.7,0.0,SW,1.5,2014-07-31 14:00:00
12299,222.0,31.3,999.5,0.0,SSW,1.2,2014-07-31 15:00:00
12300,198.0,30.7,999.0,0.0,SSW,1.4,2014-07-31 16:00:00
12301,175.0,30.4,998.3,0.0,S,1.2,2014-07-31 17:00:00
12302,157.0,29.5,998.8,0.0,WSW,1.6,2014-07-31 18:00:00
12303,160.0,28.5,999.6,0.0,W,1.5,2014-07-31 19:00:00
12304,168.0,27.1,1000.4,0.0,WSW,0.5,2014-07-31 20:00:00
12305,174.0,28.0,1001.0,0.0,SW,1.4,2014-07-31 21:00:00
12306,185.0,27.6,1000.7,0.0,SW,0.9,2014-07-31 22:00:00
12307,202.0,27.2,1001.1,0.0,SW,0.9,2014-07-31 23:00:00
7501,9.0,-1.6,1026.8,0.0,ENE,1.6,2014-08-01 00:00:00
7502,8.0,-1.6,1026.9,0.0,NNE,2.7,2014-08-01 01:00:00
7503,9.0,-2.0,1027.3,0.0,NNE,2.6,2014-08-01 02:00:00
7504,9.0,-2.5,1027.3,0.0,NNE,2.7,2014-08-01 03:00:00
7505,8.0,-3.1,1027.3,0.0,NE,3.3,2014-08-01 04:00:00
